outlet_name,postal_code,outlet_type,planning_area,region,neighborhood_type,pa_population,n_outlets_at_postal,shared_postal,latitude,longitude,res_area_500m,com_area_500m,mixed_area_500m,inst_area_500m,open_area_500m,hdb_blocks_500m,rc_ratio_500m,res_area_1000m,com_area_1000m,mixed_area_1000m,inst_area_1000m,open_area_1000m,hdb_blocks_1000m,rc_ratio_1000m,res_area_1500m,com_area_1500m,mixed_area_1500m,inst_area_1500m,open_area_1500m,hdb_blocks_1500m,rc_ratio_1500m,open_hours_daily,g1_wins_hist,g2_wins_hist,combined_wins_hist,first_draw,last_draw,draws_i,hdb_proxy,com_area_proxy,volume_proxy,is_closed,exposure,p_share,expected_wins,win_rate_per_draw,win_share,std_residual,exposure_hdb,expected_wins_hdb,std_residual_hdb
Kwek Lee Eng Agency,199018,Authorised Retailer,KALLANG,CENTRAL REGION,mixed,101290,1,0,1.30397881313463,103.861554245252,155983,183933,54273,78891,45571,44,0.4645,357664,660222,126946,134779,229130,72,0.3679,1096988,1702724,204029,287733,448113,134,0.3992,11.0,8,53,61,1247,4118,2936,72.0,660222.0,425.32114628082934,1,1248742.885480515,0.004843315236576367,89.33010622341452,0.02077656675749319,0.0033073086098460206,-2.9974315738687896,211392.0,29.948885504353804,5.673967708966659
Laura's Gifts,510442,Authorised Retailer,PASIR RIS,EAST REGION,residential,147110,1,0,1.36893288711175,103.957951722203,554637,0,33122,82924,50149,129,0.9718,1599188,123767,48784,256272,243009,374,0.9164,3288324,559678,97322,365840,969313,535,0.8458,11.0,30,54,84,1378,4155,2805,374.0,123767.0,440.2345367342188,0,1234857.8755394837,0.004789461492151202,88.33682776123676,0.029946524064171122,0.004554326610279766,-0.4614251633454345,1049070.0,148.62661461196473,-5.301064807917887
Lee Ah Lan Trading,600061,,JURONG EAST,WEST REGION,residential,78600,1,0,1.32213636287766,103.738292803395,604869,59684,10924,20089,54515,42,0.9036,662541,183804,25539,105859,61915,47,0.7745,876306,1252058,81480,181079,386221,69,0.415,0.0,7,20,27,1443,3545,2740,47.0,183804.0,145.36364127672442,1,398296.37709822494,0.0015448135355187174,28.492540849107222,0.009854014598540146,0.0014638906961613532,-0.2796151099658814,128780.0,18.244860142534645,2.0497118822400515
Lee Eng Trading Store,522201,Authorised Retailer,TAMPINES,EAST REGION,residential,259900,1,0,1.35345315769813,103.953009918868,595817,0,42002,94712,26009,113,0.9671,2135063,42520,142595,287174,113455,383,0.9509,3505406,254946,194330,520615,501979,631,0.911,11.0,25,84,109,1254,4170,2929,383.0,42520.0,405.7547932965894,0,1188455.7895657104,0.004609488550868558,85.01740683221969,0.03721406623420963,0.0059097809585773155,2.6010111457419343,1121807.0,158.93160290352822,-3.9606856625464397
Lee Wah TV & Electric Co,389561,,GEYLANG,CENTRAL REGION,residential,110110,1,0,1.31431455112293,103.887423323191,523988,48938,5917,36712,6770,25,0.9103,1466061,462618,27553,159701,65284,129,0.7565,2942715,960236,74097,454051,247386,253,0.7492,0.0,12,39,51,1268,3567,2915,129.0,462618.0,376.5723651289183,1,1097708.4443507968,0.004257520179421845,78.52570218925652,0.017495711835334476,0.0027651268705270004,-3.106222008378098,376035.0,53.27462326213709,-0.3116371921217977
Li Li Cheng Supermarket (Punggol) Pte Ltd,823273,Authorised Retailer,PUNGGOL,NORTH-EAST REGION,residential,174450,1,0,1.40230301367166,103.901262391698,433082,0,0,43149,41184,112,1.0,1440059,0,73668,291995,270344,416,0.9757,3067787,38725,123291,845587,518243,764,0.9689,12.0,6,23,29,3246,4160,937,416.0,0.0,416.0,0,389792.0,0.0015118288597649296,27.88417148950436,0.030949839914621132,0.0015723270440251573,0.21130928540777896,389792.0,55.22364128497332,-3.5288278788459633
Li Thoe Trading,380119,Authorised Retailer,GEYLANG,CENTRAL REGION,residential,110110,2,1,1.32012887290025,103.886058091225,440343,67766,0,85311,26382,64,0.8666,1418575,527520,7601,248583,44467,138,0.728,2544899,1730070,71589,411016,142138,269,0.5937,0.0,21,73,94,1198,4066,2985,138.0,527520.0,420.3049990549589,1,1254610.4221790524,0.00486607278756915,89.74984649392539,0.03149078726968174,0.005096508349598785,0.44862942901761066,411930.0,58.36003446586656,4.665299241978415
Lim Heng Ee Trading Pte. Ltd.,380016,Authorised Retailer,KALLANG,CENTRAL REGION,mixed,101290,1,0,1.31543175817283,103.871651573593,397951,3945,244,49914,29755,42,0.9899,891977,763950,1965,71945,116786,104,0.5386,1887454,1566006,63036,308818,743143,240,0.5457,11.0,12,29,41,1268,4104,2915,104.0,763950.0,512.8317106991884,1,1494904.4366881342,0.005798065814526097,106.93952588311934,0.014065180102915952,0.0022229451312079807,-6.376416736171155,303160.0,42.95008387025006,-0.29755776090198327
Livewire (Resorts World Sentosa),098138,,BUKIT MERAH,CENTRAL REGION,commercial,151250,1,0,1.2570386446855,103.822038714405,0,0,0,0,17489,0,0.5,0,513140,0,8504,741475,0,0.0,259112,726567,1338,102564,1031059,1,0.2632,0.0,9,54,63,2600,3795,1583,0.0,513140.0,274.6094692429891,1,434706.7898116518,0.0016860332443278017,31.097197158381974,0.03979785217940619,0.0034157449577098243,5.720950846630288,0.0,0.0,
Livewire Marina Bay Sands,018972,Livewire,DOWNTOWN CORE,CENTRAL REGION,commercial,3190,1,0,1.28332249857386,103.857629111139,0,9560,0,14705,75919,0,0.0,45495,387748,0,99375,838889,0,0.105,106992,1057128,34547,179975,1059652,8,0.1037,12.0,12,45,57,2609,4160,1574,0.0,387748.0,207.5053055307139,0,326613.3509053437,0.001266787132325006,23.36462186860241,0.03621346886912325,0.0030904359141184124,6.958520900302216,0.0,0.0,
Livewire Singapore Pools,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Lucky Hill,090112,,BUKIT MERAH,CENTRAL REGION,residential,151250,1,0,1.27446978398017,103.825878114028,488457,0,12985,103602,47833,34,0.9871,1178868,155507,29062,157590,108910,142,0.8753,1853061,525614,79873,546547,900756,295,0.77,0.0,6,31,37,2303,4031,1880,142.0,155507.0,225.220358447148,1,423414.27388063824,0.0016422346248490501,30.28937542071588,0.019680851063829788,0.002006072435480373,1.2193202436040929,266960.0,37.82146190131269,-0.1335728739364481
Majestic Betting Centre - Lottery Lobby (Public),059810,Livewire,OUTRAM,CENTRAL REGION,commercial,18340,3,1,1.28471077015851,103.843197416212,70387,203661,86285,49501,93916,23,0.3151,345030,796781,162349,266438,264520,57,0.3268,1180428,1271316,198918,693773,801578,168,0.4829,8.0,0,6,6,3893,4162,290,57.0,796781.0,483.40138658630804,0,140186.40211002933,0.0005437203648524176,10.028378409337991,0.020689655172413793,0.00032530904359141186,-1.2720814014686983,16530.0,2.3418817996280294,2.3904256952687457
Mee Lee Cheong Pte. Ltd.,521139,Authorised Retailer,TAMPINES,EAST REGION,residential,259900,1,0,1.34607675043696,103.944284625086,293057,46631,51735,66840,55662,48,0.8148,1453689,374339,75631,283880,205045,203,0.7835,3230022,618461,202783,839612,420690,575,0.8223,11.0,24,90,114,1708,4160,2475,203.0,374339.0,403.3294112853243,0,998240.2929311777,0.003871727700500656,71.4101457080341,0.04606060606060606,0.006180871828236825,5.039949613686221,502425.0,71.18088101500985,5.075233732118485
Metro Woodlands,738099,Authorised Retailer,WOODLANDS,NORTH REGION,residential,255130,1,0,1.4360700650803,103.785981524253,190041,102399,0,18587,14762,54,0.6498,1408656,230595,21560,381896,302296,296,0.8547,3121656,532226,121345,759403,546941,595,0.843,9.5,11,52,63,2075,4155,2108,296.0,230595.0,419.40408184917777,0,884103.8045380667,0.0034290433018856767,63.24527465997942,0.02988614800759013,0.0034157449577098243,-0.03084172360720565,623968.0,88.4004417876771,-2.7015564867193698
NTUC FP Century Square,529509,,TAMPINES,EAST REGION,residential,259900,2,1,1.35236829566862,103.943812302253,294345,169877,35313,38160,116828,62,0.6246,1562713,169877,87048,292128,312584,314,0.8827,3572521,347428,251320,788656,570589,754,0.8866,0.0,4,10,14,2789,3278,1394,314.0,169877.0,404.91053670848356,1,564445.288171626,0.0021892308626554587,40.37817403081728,0.010043041606886656,0.0007590544350466276,-4.1511783381620635,437716.0,62.01325673357426,-6.0970379086063105
NTUC FP Coronation,269707,,BUKIT TIMAH,CENTRAL REGION,residential,77860,1,0,1.32383512178759,103.809999570047,374395,4851,14649,82591,12781,0,0.9691,1813219,8658,16859,458623,37701,10,0.9907,3980182,8658,18513,683575,775574,10,0.9955,11.14,7,26,33,1253,3705,2930,10.0,8658.0,14.63337253908446,1,42875.78153951747,0.00016629598328446688,3.067163115698707,0.011262798634812287,0.0017891997397527651,17.09147100470806,29300.0,4.151066952758697,14.15956419186214
NTUC FP Hougang Point,538692,,SENGKANG,NORTH-EAST REGION,residential,249370,1,0,1.37571530699875,103.879472337592,328345,62947,15461,77630,28367,111,0.8262,1557074,232536,91546,502411,137569,314,0.8521,3412007,596534,148509,737372,343982,496,0.8386,0.0,7,28,35,1595,3239,2588,314.0,232536.0,438.44281782727467,1,1134690.0125369867,0.004400955144898937,81.171216692516,0.013523956723338485,0.001897636087616569,-5.1247217638547395,812632.0,115.12934607352237,-7.467901474363052
NTUC FP Jurong Point,648886,,JURONG WEST,WEST REGION,mixed,262730,1,0,1.3394520043632,103.706685012926,340270,67785,60340,7689,140652,65,0.7909,1041344,895052,92984,179504,182711,253,0.536,2320950,2240488,112503,391113,311823,497,0.5086,10.71,12,57,69,1210,3748,2973,253.0,895052.0,731.9916098235879,1,2176211.056005527,0.008440549522331574,155.67749538988355,0.02320887991927346,0.003741054001301236,-6.946938203798509,752169.0,106.56327231363673,-3.6388122205514377
NTUC FP Punggol Walk,823308,,PUNGGOL,NORTH-EAST REGION,residential,174450,2,1,1.40800694944027,103.899074357998,330587,0,29989,60033,73098,73,0.9584,961086,7990,73668,316092,316832,237,0.957,2003557,149255,73668,872255,505496,502,0.9164,0.0,0,7,7,3133,3388,1050,237.0,7990.0,241.27588895672037,1,253339.6834045564,0.0009825913428051852,18.122914726698834,0.006666666666666667,0.0003795272175233138,-2.612790475504584,248850.0,35.255734170443745,-4.7587371228386806
NTUC FP Shaw Plaza,329783,,NOVENA,CENTRAL REGION,residential,49330,1,0,1.32525301846661,103.850995830211,465536,36096,60735,25865,5804,12,0.8818,1295656,186601,148697,413601,243536,164,0.84,3436758,370218,154805,707116,349304,435,0.887,0.0,6,20,26,1720,3287,2463,164.0,186601.0,263.86046998910825,1,649888.3375831736,0.002520626242670181,46.49043041980882,0.010556232237109216,0.0014096725222294514,-3.005171750823671,403932.0,57.22692069493946,-4.1278981337484755
NTUC FP Square 2,307506,,NOVENA,CENTRAL REGION,residential,49330,1,0,1.32044103104797,103.844192628979,234253,80446,0,220368,8141,0,0.7444,1577330,112092,99322,396525,32290,28,0.9096,3017773,258243,110179,736998,286534,129,0.9075,0.0,4,28,32,2196,3153,1987,28.0,112092.0,87.98660136879826,1,174829.37691980213,0.000678084972400864,12.506599230961534,0.01610468042274786,0.001734981565820863,5.512111512981892,55636.0,7.882210272480644,8.590402168941198
NTUC FairPrice AMK Hub,569933,Authorised Retailer (FairPrice),ANG MO KIO,NORTH-EAST REGION,residential,162280,1,0,1.36923561405404,103.848693181185,347455,19300,108154,61603,28657,86,0.8455,1502032,19300,210764,131393,555769,271,0.928,3055447,525211,345948,930950,833967,486,0.8222,13.5,23,98,121,2211,4160,1972,271.0,19300.0,281.32849272399284,0,554779.7876517138,0.0021517427083832413,39.686742513420505,0.06135902636916836,0.0065603990457601385,12.907395954431099,534412.0,75.71262772551812,5.204667172654051
NTUC FairPrice Anchorvale Village,540339,Authorised Retailer (FairPrice),SENGKANG,NORTH-EAST REGION,residential,249370,1,0,1.39690459918221,103.888683684536,317309,0,9678,129822,126186,74,0.9852,1314321,18205,36764,316475,368176,271,0.9733,2633040,183826,36764,536358,475095,610,0.9291,11.0,1,1,2,4144,4179,39,271.0,18205.0,280.7424979295487,0,10948.957419252398,4.2466109645049465e-05,0.7832449262932923,0.05128205128205128,0.00010843634786380394,1.3748470012005092,10569.0,1.497359270433675,0.4107661705265205
NTUC FairPrice Bedok North Street 1,460212,Authorised Retailer (FairPrice),BEDOK,EAST REGION,residential,276990,1,0,1.32594069200441,103.931640022396,313295,35152,143484,16136,79481,82,0.7827,1488394,360294,232442,216551,131538,255,0.771,4013480,500132,344552,456528,356197,419,0.8616,11.0,16,75,91,1522,4176,2661,255.0,360294.0,447.8131584196,0,1191630.8145545556,0.004621803052984074,85.24453550923825,0.034197670048853816,0.00493385382780308,0.6233717320250264,678555.0,96.13403536277058,-0.5236248745431311
NTUC FairPrice Bedok North Street 4,460089,Authorised Retailer (FairPrice),BEDOK,EAST REGION,residential,276990,1,0,1.33233468349262,103.938051284737,527741,0,37141,104485,20342,85,0.9671,1548656,127570,160495,225321,98943,225,0.8869,3240259,546148,306304,319581,400588,398,0.8291,11.0,19,41,60,1205,4160,2978,225.0,127570.0,293.26973144040244,0,873357.2602295184,0.003387362262181409,62.47650956367391,0.020147750167897917,0.0032530904359141183,-0.3133153195779323,670050.0,94.92909254935034,-3.5849874380524884
NTUC FairPrice Bishan Street 13,570510,Authorised Retailer (FairPrice),BISHAN,CENTRAL REGION,residential,87320,1,0,1.34888843900173,103.849691980373,417096,107064,0,142088,22311,82,0.7957,1208306,282449,19938,420513,171735,194,0.8064,2936677,505619,57191,888972,578819,406,0.8473,11.0,9,34,43,1532,4109,2651,194.0,282449.0,345.1540125077231,1,915003.287157974,0.0035488885772545415,65.45570091888277,0.016220294228592985,0.002331381479071785,-2.775574421289459,514294.0,72.86241731747718,-3.4984298710726947
NTUC FairPrice Boon Lay Place,640221,Authorised Retailer (FairPrice),JURONG WEST,WEST REGION,residential,262730,1,0,1.34633552457315,103.712430373455,371480,0,42009,81113,25357,76,0.9492,1393918,643236,88868,257165,91160,236,0.6765,2633309,1469986,190131,492653,403144,478,0.6355,11.0,18,82,100,1423,4169,2760,236.0,643236.0,580.2310023735888,0,1601437.5665511051,0.0062112601854929835,114.56048286123259,0.036231884057971016,0.005421817393190197,-1.3603741153062974,651360.0,92.28119352726638,0.8035141902737745
NTUC FairPrice Bukit Batok MRT Station,659958,Authorised Retailer (FairPrice),BUKIT BATOK,WEST REGION,residential,158030,1,0,1.34903331201636,103.749566478309,410406,54661,0,13062,87345,83,0.8825,1503213,290949,80299,210390,319636,289,0.8234,2944136,621579,176665,518438,995544,520,0.8103,11.0,16,50,66,1395,4150,2788,289.0,290949.0,444.7028305467873,0,1239831.491564443,0.0048087519245970265,88.69262049726755,0.023672883787661407,0.0035783994795055302,-2.409577542528436,805732.0,114.15179105734371,-4.50682900621271
NTUC FairPrice Bukit Merah Central,150166,Authorised Retailer (FairPrice),BUKIT MERAH,CENTRAL REGION,residential,151250,1,0,1.28315092773625,103.817689706645,139250,129793,42491,96793,24339,40,0.5152,1094004,323490,82995,291038,211131,193,0.7568,2695398,676165,160394,549438,1429281,469,0.7859,11.0,18,58,76,1195,4155,2988,193.0,323490.0,366.11731146551534,0,1093958.52665896,0.00424297592559349,78.25744797164633,0.025435073627844713,0.00412058121882455,-0.2551848628390052,576684.0,81.70149810869272,-0.6307742771859689
NTUC FairPrice Bukit Panjang Plaza,677743,Authorised Retailer (FairPrice),CHOA CHU KANG,WEST REGION,residential,192070,1,0,1.37948804026655,103.764594965051,379129,11499,61364,27709,57524,87,0.9067,1720204,18647,117139,120827,145558,321,0.9584,3027242,18647,156363,623179,555202,515,0.9698,11.0,9,51,60,1503,4160,2680,321.0,18647.0,330.97903646758004,0,887023.8177331145,0.0034403687272899115,63.45416080613513,0.022388059701492536,0.0032530904359141183,-0.433623189512211,860280.0,121.87985932147619,-5.605099746515399
NTUC FairPrice Bukit Timah Plaza,588996,Authorised Retailer (FairPrice),BUKIT TIMAH,CENTRAL REGION,residential,77860,1,0,1.33875930729064,103.778600077834,210615,0,92035,380683,33713,8,0.848,1405064,34679,92816,453784,94197,21,0.9471,3668789,36093,94578,561721,524514,21,0.9781,11.0,7,36,43,1537,4155,2646,21.0,34679.0,39.55864244431855,0,104672.16790766688,0.00040597653173223485,7.48783115126934,0.016250944822373395,0.002331381479071785,12.977743183201577,55566.0,7.872293047678832,12.519851419150902
NTUC FairPrice Canberra Plaza,750133,Authorised Retailer (FairPrice),SEMBAWANG,NORTH REGION,residential,102640,1,0,1.44349544527985,103.830345369213,386398,88191,28599,20188,21390,62,0.7963,1298175,293187,28599,144942,207309,174,0.8102,3298410,591320,121213,334538,293306,380,0.8375,12.0,1,7,8,3792,4142,391,174.0,293187.0,330.9005075787197,0,129382.09846327941,0.0005018153025042422,9.255481439388243,0.020460358056265986,0.00043374539145521576,-0.41267749866589254,68034.0,9.63869245952168,-0.5278231005963125
NTUC FairPrice Changi Business Park,486018,Authorised Retailer (FairPrice),TAMPINES,EAST REGION,commercial,259900,1,0,1.33491977663975,103.963653900382,0,398524,0,0,0,0,0.0,252548,1431224,0,316194,21182,0,0.15,1004687,1856281,0,474380,1450523,52,0.3512,12.0,6,27,33,2844,4128,1339,0.0,1431224.0,765.9267704872508,1,1025575.9456824288,0.003977750473492031,73.36562973308702,0.024645257654966394,0.0017891997397527651,-4.712652394472761,0.0,0.0,
NTUC FairPrice Clementi Avenue 2,120352,Authorised Retailer (FairPrice),CLEMENTI,WEST REGION,residential,91990,1,0,1.31427860227337,103.771350557894,392214,0,35585,50830,18240,50,0.9584,1504789,3788,111419,769974,148564,161,0.9633,4087988,17819,167701,952265,305410,246,0.9762,11.0,17,45,62,1241,4142,2942,161.0,3788.0,163.02716738023238,0,479625.92643264367,0.001860254488220286,34.31053378073496,0.02107409925220938,0.0033615267837779224,4.727165925325075,473662.0,67.10589334394506,-0.6232917916269728
NTUC FairPrice Clementi Avenue 3,120451,Authorised Retailer (FairPrice),CLEMENTI,WEST REGION,residential,91990,1,0,1.31248109025097,103.765476495005,371402,3788,57538,50698,93773,74,0.9248,1686508,14300,144008,307389,190680,198,0.9532,2876682,598462,202558,1020973,391298,255,0.8097,11.0,22,59,81,1672,4177,2511,198.0,14300.0,205.65271740689624,0,516393.97340871644,0.0020028613004063225,36.94077382469421,0.03225806451612903,0.00439167208848406,7.249096329517149,497178.0,70.43751417879398,1.2585316116140741
NTUC FairPrice Compassvale Link,543277,Authorised Retailer (FairPrice),SENGKANG,NORTH-EAST REGION,residential,249370,2,1,1.38233698966981,103.893607838756,287550,0,37256,66106,55102,109,0.9426,1438242,171329,53781,381912,202266,379,0.8808,3297334,199856,170563,875283,384504,794,0.9223,12.0,1,11,12,3732,4031,451,379.0,171329.0,470.68758186056846,1,212280.09941911636,0.0008233395776608771,15.185675170377218,0.026607538802660754,0.0006506180871828237,-0.8174937436504122,170929.0,24.216304544986052,-2.4824809016114835
NTUC FairPrice Dawson Place,142057,Authorised Retailer (FairPrice),TANGLIN,CENTRAL REGION,residential,21810,1,0,1.29270339855062,103.810958956467,241707,179612,0,53686,26364,64,0.5737,1437882,350061,21638,302710,118331,198,0.8006,3563409,522622,132543,588992,295726,306,0.8604,11.0,4,27,31,2673,4177,1510,198.0,350061.0,385.33691665563003,0,581858.7441500013,0.0022567698713994912,41.623863508092214,0.02052980132450331,0.0016807633918889612,-1.6466878762057762,298980.0,42.35788387494182,-1.7451400938718233
NTUC FairPrice E!Hub @ Downtown East,519599,Authorised Retailer (FairPrice),PASIR RIS,EAST REGION,residential,147110,1,0,1.37912717878008,103.955444758145,118376,0,0,33933,342917,2,1.0,909003,11525,0,84728,821031,90,0.9875,1986054,558311,53086,281353,1171869,424,0.7748,11.0,5,22,27,2252,4127,1931,90.0,11525.0,96.16766210590765,1,185699.75552650768,0.000720246309971129,13.284222941107503,0.013982392542723977,0.0014638906961613532,3.763157017236519,173790.0,24.62163569010014,0.4793137951599359
NTUC FairPrice Eastpoint Mall,528833,Authorised Retailer (FairPrice),TAMPINES,EAST REGION,residential,259900,1,0,1.34270592355576,103.953024618234,602181,15710,0,51143,27281,65,0.9746,1592576,218238,49225,354754,108170,154,0.8694,2749304,924342,110628,758949,237873,325,0.7411,11.0,7,73,80,2178,4160,2005,154.0,218238.0,270.79117073050526,0,542936.2973146631,0.0021058071055696883,38.83950625512733,0.0399002493765586,0.004337453914552158,6.604557500513987,308770.0,43.744878600795325,5.48157998919742
NTUC FairPrice Greenridge Shopping Centre,671524,Authorised Retailer (FairPrice),CHOA CHU KANG,WEST REGION,residential,192070,2,1,1.38529556252963,103.766170532051,414630,0,12466,66808,61272,117,0.9854,1409602,15415,86719,193601,165518,346,0.9611,2508190,18647,117139,350035,434183,459,0.9708,11.0,0,1,1,4102,4102,81,346.0,15415.0,354.2494153026088,1,28694.20263951131,0.00011129198048794285,2.052669288119618,0.012345679012345678,5.421817393190197e-05,-0.734737929756794,28026.0,3.9705734613657078,-1.4907804165341725
NTUC FairPrice Havelock Road,160050,Authorised Retailer (FairPrice),RIVER VALLEY,CENTRAL REGION,residential,10070,1,0,1.28977813992267,103.826793758887,414723,15386,19898,89928,31474,56,0.9437,1770417,97270,104139,235010,91554,235,0.9243,3554913,407235,151307,559637,221635,356,0.8826,11.0,10,26,36,2169,4177,2014,235.0,97270.0,287.0545330187971,0,578127.8294998574,0.0022422993218720317,41.35696869260775,0.01787487586891758,0.001951854261548471,-0.832999534466708,473290.0,67.05319037785542,-3.7922460066397203
NTUC FairPrice Hillion Mall,678278,Authorised Retailer (FairPrice),CHOA CHU KANG,WEST REGION,residential,192070,1,0,1.37843100800213,103.762842789877,320502,11499,61364,32639,22961,63,0.8928,1713375,15415,73830,104959,138910,264,0.971,3033423,18647,156363,651703,459998,498,0.9698,12.0,3,27,30,3298,4177,885,264.0,15415.0,272.2494153026088,0,240940.73254280878,0.0009345013570086648,17.235943028667815,0.03389830508474576,0.0016265452179570592,3.074476720723091,233640.0,33.1008628956499,-0.5389679081232693
NTUC FairPrice Hougang Mall,538766,Authorised Retailer (FairPrice),HOUGANG,NORTH-EAST REGION,residential,227560,1,0,1.37253315637342,103.893883460466,336276,24019,45723,50653,13862,90,0.8845,1732288,24019,45723,211111,309812,288,0.974,3095412,819349,126427,685345,434495,555,0.7816,11.0,12,59,71,1362,4160,2821,288.0,24019.0,300.8538894682686,0,848708.8221899858,0.003291761993380887,60.71325820591708,0.025168380007089684,0.0038494903491650403,1.3201888751393127,812448.0,115.10327793975762,-4.110806394068571
NTUC FairPrice Hougang Street 21,530202,Authorised Retailer (FairPrice),HOUGANG,NORTH-EAST REGION,residential,227560,1,0,1.35754686861981,103.883962381949,436931,0,84426,15157,34934,20,0.919,1835457,46571,121657,237790,84100,114,0.9464,3853927,591967,211929,381666,297023,267,0.8502,11.0,10,33,43,1326,4066,2857,114.0,46571.0,138.92270645850107,1,396902.17235193757,0.0015394060387720974,28.392804979112565,0.015050752537626881,0.002331381479071785,2.7413385783224333,325698.0,46.14314690715366,-0.4627123329323729
